t, trunk_pos_des_x, trunk_pos_des_y, trunk_pos_des_z, trunk_pos_x, trunk_pos_y, trunk_pos_z,trunk_rot_des_x, trunk_rot_des_y, trunk_rot_des_z, trunk_rot_x, trunk_rot_y, trunk_pos_z,trunk_vel_des_x, trunk_vel_des_y, trunk_vel_des_z, trunk_vel_x, trunk_vel_y, trunk_vel_z,trunk_omega_des_x, trunk_omega_des_y, trunk_omega_des_z, trunk_omega_x, trunk_omega_y, trunk_omega_z,GRF_VMC_FL_x, GRF_VMC_FL_y, GRF_VMC_FL_z, GRF_act_FL_x, GRF_act_FL_y, GRF_act_FL_z, GRF_VMC_FR_x, GRF_VMC_FR_y, GRF_VMC_FR_z, GRF_act_FR_x, GRF_act_FR_y, GRF_act_FR_z, GRF_VMC_RL_x, GRF_VMC_RL_y, GRF_VMC_RL_z, GRF_act_RL_x, GRF_act_RL_y, GRF_act_RL_z, GRF_VMC_RR_x, GRF_VMC_RR_y, GRF_VMC_RR_z, GRF_act_RR_x, GRF_act_RR_y, GRF_act_RR_z, hip_FL_vel_x, hip_FL_vel_y, hip_FL_vel_z, hip_FR_vel_x, hip_FR_vel_y, hip_FR_vel_z, hip_RL_vel_x, hip_RL_vel_y, hip_RL_vel_z, hip_RR_vel_x, hip_RR_vel_y, hip_RR_vel_z, tau_HFE_FL, tau_KFE_FL, tau_HFE_FR, tau_KFE_FR, tau_HFE_RL, tau_KFE_RL, tau_HFE_RR, tau_KFE_RR 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000052, -0.000081, -0.019291, -0.059948, 0.000270, -0.000143, -0.055052, -0.081221 
