t, trunk_pos_des_x, trunk_pos_des_y, trunk_pos_des_z, trunk_pos_x, trunk_pos_y, trunk_pos_z,trunk_rot_des_x, trunk_rot_des_y, trunk_rot_des_z, trunk_rot_x, trunk_rot_y, trunk_pos_z,trunk_vel_des_x, trunk_vel_des_y, trunk_vel_des_z, trunk_vel_x, trunk_vel_y, trunk_vel_z,trunk_omega_des_x, trunk_omega_des_y, trunk_omega_des_z, trunk_omega_x, trunk_omega_y, trunk_omega_z,GRF_VMC_FL_x, GRF_VMC_FL_y, GRF_VMC_FL_z, GRF_act_FL_x, GRF_act_FL_y, GRF_act_FL_z, GRF_VMC_FR_x, GRF_VMC_FR_y, GRF_VMC_FR_z, GRF_act_FR_x, GRF_act_FR_y, GRF_act_FR_z, GRF_VMC_RL_x, GRF_VMC_RL_y, GRF_VMC_RL_z, GRF_act_RL_x, GRF_act_RL_y, GRF_act_RL_z, GRF_VMC_RR_x, GRF_VMC_RR_y, GRF_VMC_RR_z, GRF_act_RR_x, GRF_act_RR_y, GRF_act_RR_z, hip_FL_vel_x, hip_FL_vel_y, hip_FL_vel_z, hip_FR_vel_x, hip_FR_vel_y, hip_FR_vel_z, hip_RL_vel_x, hip_RL_vel_y, hip_RL_vel_z, hip_RR_vel_x, hip_RR_vel_y, hip_RR_vel_z 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000000, 0.000264, 0.000000, 0.130664, -0.191834, 0.239793, 0.000000, 0.010081, -0.000000, 0.002100, -0.000457, 0.000571, 0.000000, -0.000352, 0.000000, 0.013464, -0.259907, 0.324884, 0.000000, 0.017452, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000006, 0.000082, 0.000086, 0.130664, -0.191834, 0.239793, 0.003049, -0.006137, 0.000191, 0.002100, -0.000457, 0.000571, 0.000009, -0.000072, 0.000013, 0.013464, -0.259907, 0.324884, 0.000177, -0.000654, -0.000003, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000397, 0.000324, 0.000006, 0.000082, 0.000086, 0.130664, -0.191834, 0.239793, 0.003049, -0.006137, 0.000191, 0.002100, -0.000457, 0.000571, 0.000009, -0.000072, 0.000013, 0.013464, -0.259907, 0.324884, 0.000177, -0.000654, -0.000003, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.361885, -0.498014, 83.479540, -0.094604, 0.225736, 0.006150, -0.755140, 1.190527, 97.494868, -0.020727, 0.037751, 0.003831, 0.792190, -2.015259, 127.713791, 0.019113, -0.037867, -0.000688, 1.388081, 1.038749, 113.143453, 0.098187, -0.236202, 0.001663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
