t, trunk_pos_des_x, trunk_pos_des_y, trunk_pos_des_z, trunk_pos_x, trunk_pos_y, trunk_pos_z,trunk_rot_des_x, trunk_rot_des_y, trunk_rot_des_z, trunk_rot_x, trunk_rot_y, trunk_pos_z,trunk_vel_des_x, trunk_vel_des_y, trunk_vel_des_z, trunk_vel_x, trunk_vel_y, trunk_vel_z,trunk_omega_des_x, trunk_omega_des_y, trunk_omega_des_z, trunk_omega_x, trunk_omega_y, trunk_omega_z,GRF_VMC_FL_x, GRF_VMC_FL_y, GRF_VMC_FL_z, GRF_act_FL_x, GRF_act_FL_y, GRF_act_FL_z, GRF_VMC_FR_x, GRF_VMC_FR_y, GRF_VMC_FR_z, GRF_act_FR_x, GRF_act_FR_y, GRF_act_FR_z, GRF_VMC_RL_x, GRF_VMC_RL_y, GRF_VMC_RL_z, GRF_act_RL_x, GRF_act_RL_y, GRF_act_RL_z, GRF_VMC_RR_x, GRF_VMC_RR_y, GRF_VMC_RR_z, GRF_act_RR_x, GRF_act_RR_y, GRF_act_RR_z 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.400000, 0.000000, 0.000000, 0.000000, 0.000796, 0.000796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000000, 0.001029, 0.000000, 0.421528, -1.086437, 1.358047, 0.000000, 0.192441, -0.000000, -0.090866, 0.119929, 0.149911, -0.000000, 0.011100, 0.000000, -0.072321, 0.077902, 0.097377, 0.000000, 0.003947, 0.000000 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002427, -0.000140, 0.000000, 0.000142, -0.000044, 0.000284, 0.421528, -1.086437, 1.358047, 0.009920, -0.019990, 0.000579, -0.090866, 0.119929, 0.149911, -0.002126, 0.004437, 0.000075, -0.072321, 0.077902, 0.097377, -0.002013, 0.003428, -0.000057 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.468379, -0.090183, 86.781825, 0.449237, -1.064253, -0.018846, -1.936336, -0.094383, 94.186455, -0.190426, 0.448831, -0.013787, -2.557889, 0.060657, 124.209088, -0.294856, 0.696763, 0.007035, 1.025054, 0.079076, 116.604148, 0.039550, -0.083079, 0.002032 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.468379, -0.090183, 86.781825, 0.449237, -1.064253, -0.018846, -1.936336, -0.094383, 94.186455, -0.190426, 0.448831, -0.013787, -2.557889, 0.060657, 124.209088, -0.294856, 0.696763, 0.007035, 1.025054, 0.079076, 116.604148, 0.039550, -0.083079, 0.002032 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.468379, -0.090183, 86.781825, 0.449237, -1.064253, -0.018846, -1.936336, -0.094383, 94.186455, -0.190426, 0.448831, -0.013787, -2.557889, 0.060657, 124.209088, -0.294856, 0.696763, 0.007035, 1.025054, 0.079076, 116.604148, 0.039550, -0.083079, 0.002032 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.468379, -0.090183, 86.781825, 0.449237, -1.064253, -0.018846, -1.936336, -0.094383, 94.186455, -0.190426, 0.448831, -0.013787, -2.557889, 0.060657, 124.209088, -0.294856, 0.696763, 0.007035, 1.025054, 0.079076, 116.604148, 0.039550, -0.083079, 0.002032 
0.000000, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.468379, -0.090183, 86.781825, 0.449237, -1.064253, -0.018846, -1.936336, -0.094383, 94.186455, -0.190426, 0.448831, -0.013787, -2.557889, 0.060657, 124.209088, -0.294856, 0.696763, 0.007035, 1.025054, 0.079076, 116.604148, 0.039550, -0.083079, 0.002032 
0.000350, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, -0.002943, 0.000000, 0.000000, 0.000000, -0.000053, 0.000031, -0.000030, 3.468379, -0.090183, 86.781825, 0.448099, -1.025908, -0.019093, -1.936336, -0.094383, 94.186455, -0.189874, 0.432313, -0.013990, -2.557889, 0.060657, 124.209088, -0.294121, 0.671250, 0.006857, 1.025054, 0.079076, 116.604148, 0.039685, -0.079548, 0.001817 
0.002850, 0.000000, 0.000000, 0.353600, 0.000000, -0.000000, 0.353562, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000146, -0.000016, -0.027515, 0.000000, 0.000000, 0.000000, 0.001677, -0.000154, 0.000992, 0.292321, 0.643622, 134.918117, -0.023425, 0.152468, 0.072480, 7.333400, -0.145873, 60.965985, 1.082137, -2.284515, 0.102296, -5.089873, 0.203256, 99.746617, -0.701792, 1.370829, 0.022893, 4.518015, 0.469022, 169.982611, 0.605814, -1.274943, 0.016306 
0.005350, 0.000000, 0.000000, 0.353600, 0.000001, -0.000000, 0.353462, 0.000000, 0.000000, 0.000000, 0.000010, 0.000010, -0.000000, 0.000000, 0.000000, 0.000000, 0.000404, -0.000057, -0.052145, 0.000000, 0.000000, 0.000000, 0.005872, -0.000556, 0.002995, 0.292321, 0.643622, 134.918117, -0.009269, 0.123704, 0.077815, 7.333400, -0.145873, 60.965985, 1.027410, -1.703435, 0.103452, -5.089873, 0.203256, 99.746617, -0.658127, 1.024555, 0.030233, 4.518015, 0.469022, 169.982611, 0.567856, -0.943634, 0.026079 
0.007850, 0.000000, 0.000000, 0.353600, 0.000002, -0.000000, 0.353301, 0.000000, 0.000000, 0.000000, 0.000030, 0.000030, -0.000002, 0.000000, 0.000000, 0.000000, 0.000631, -0.000102, -0.076785, 0.000000, 0.000000, 0.000000, 0.010302, -0.000760, 0.004760, 0.292321, 0.643622, 134.918117, 0.000486, 0.100637, 0.078901, 7.333400, -0.145873, 60.965985, 0.954646, -1.284147, 0.098626, -5.089873, 0.203256, 99.746617, -0.603130, 0.770584, 0.032748, 4.518015, 0.469022, 169.982611, 0.519237, -0.696030, 0.030456 
0.010350, 0.000000, 0.000000, 0.353600, 0.000004, -0.000000, 0.353079, 0.000000, 0.000000, 0.000000, 0.000053, 0.000053, -0.000008, 0.000000, 0.000000, 0.000000, 0.000724, 0.000126, -0.100549, 0.000000, 0.000000, 0.000000, 0.005840, -0.003347, 0.006341, 0.292321, 0.643622, 134.918117, -0.029738, 0.054407, -0.078208, 7.333400, -0.145873, 60.965985, -10.285761, -10.078593, -3.592267, -5.089873, 0.203256, 99.746617, -0.561770, 0.519401, -0.099136, 4.518015, 0.469022, 169.982611, -10.550195, -7.326816, -3.080236 
0.012850, 0.000000, 0.000000, 0.353600, 0.000006, 0.000000, 0.352799, 0.000000, 0.000000, 0.000000, 0.000058, 0.000058, -0.000019, 0.000000, 0.000000, 0.000000, 0.000657, 0.000529, -0.123097, 0.000000, 0.000000, 0.000000, -0.000826, -0.005950, 0.007014, 0.292321, 0.643622, 134.918117, -13.520977, -5.472264, 1.769411, 7.333400, -0.145873, 60.965985, -12.921930, -11.766608, -4.201480, -5.089873, 0.203256, 99.746617, -0.510470, 0.408859, -0.078334, 4.518015, 0.469022, 169.982611, -13.184856, -9.094504, -4.054648 
0.015350, 0.000000, 0.000000, 0.353600, 0.000007, 0.000002, 0.352464, 0.000000, 0.000000, 0.000000, 0.000048, 0.000048, -0.000038, 0.000000, 0.000000, 0.000000, 0.000475, 0.000989, -0.145046, 0.000000, 0.000000, 0.000000, -0.007741, -0.009348, 0.007359, 0.292321, 0.643622, 134.918117, -15.554477, -6.944698, 2.409563, 7.333400, -0.145873, 60.965985, -15.207446, -13.306351, -4.992921, -5.089873, 0.203256, 99.746617, -0.455554, 0.306756, -0.093735, 4.518015, 0.469022, 169.982611, -15.776185, -10.785033, -4.965233 
0.017850, 0.000000, 0.000000, 0.353600, 0.000008, 0.000005, 0.352074, 0.000000, 0.000000, 0.000000, 0.000018, 0.000018, -0.000066, 0.000000, 0.000000, 0.000000, 0.000188, 0.001506, -0.166496, 0.000000, 0.000000, 0.000000, -0.016310, -0.013121, 0.007309, 0.292321, 0.643622, 134.918117, -17.638939, -8.398838, 3.062850, 7.333400, -0.145873, 60.965985, -17.163679, -14.668073, -5.685986, -5.089873, 0.203256, 99.746617, -0.402258, 0.230555, -0.106471, 4.518015, 0.469022, 169.982611, -18.169386, -12.385695, -5.870790 
0.020350, 0.000000, 0.000000, 0.353600, 0.000008, 0.000010, 0.351632, 0.000000, 0.000000, 0.000000, -0.000034, -0.000034, -0.000103, 0.000000, 0.000000, 0.000000, -0.000229, 0.002064, -0.187401, 0.000000, 0.000000, 0.000000, -0.025024, -0.016485, 0.007049, 0.292321, 0.643622, 134.918117, -19.639805, -9.856847, 3.811650, 7.333400, -0.145873, 60.965985, -18.996198, -16.053683, -6.548847, -5.089873, 0.203256, 99.746617, -20.238680, -3.295107, 0.606958, 4.518015, 0.469022, 169.982611, -20.265808, -13.817048, -6.490332 
0.022850, 0.000000, 0.000000, 0.353600, 0.000006, 0.000015, 0.351138, 0.000000, 0.000000, 0.000000, -0.000096, -0.000096, -0.000140, 0.000000, 0.000000, 0.000000, -0.001201, 0.002259, -0.207419, 0.000000, 0.000000, 0.000000, -0.022879, -0.011556, 0.005700, -4.975988, -0.235907, 301.669579, -23.163924, -7.116535, 4.612632, 0.865047, -0.712457, 225.666538, -22.557721, -11.803058, -6.410342, 9.221905, 1.031932, 320.004091, -21.178548, -19.755087, 4.790222, -5.469500, 0.934344, 384.059449, -24.161861, -6.092109, -4.847997 
0.025350, 0.000000, 0.000000, 0.353600, 0.000002, 0.000021, 0.350595, 0.000000, 0.000000, 0.000000, -0.000150, -0.000150, -0.000163, 0.000000, 0.000000, 0.000000, -0.002412, 0.002547, -0.226535, 0.000000, 0.000000, 0.000000, -0.021717, -0.008525, 0.004843, 1.717808, -1.286020, 357.599361, -26.093940, -15.627801, 6.313651, 10.698305, 0.837212, 216.299480, -24.316812, -22.591392, -8.900486, -5.622790, 1.354245, 311.309774, -23.884944, -7.282682, 2.622989, -3.643935, -0.299458, 454.840164, -28.017202, -10.274498, -7.297261 
